id,reference_text,predicted_text,norm_reference_text,norm_predicted_text,wer,wil,substitutions,deletions,insertions,hits,audio_duration,transcription_time,metadata_uuid,model,dataset,dataset_split,engine
1336,"ומשרד הבריאות לגמרי בעניין, אבל זה יקח לו עוד הרבה הרבה זמן עד שזה יקרה. ממשלה, אתם יודעים."," ומשרד הבריאות לגמרי בעניין, אבל זה ייקח לו עוד הרבה הרבה זמן עד שזה יקרה. ממשלה, אתם יודעים.",ומשרד הבריאות לגמרי בעניין אבל זה יקח לו עוד הרבה הרבה זמן עד שזה יקרה ממשלה אתם יודעים,ומשרד הבריאות לגמרי בעניין אבל זה ייקח לו עוד הרבה הרבה זמן עד שזה יקרה ממשלה אתם יודעים,0.05555555555555555,0.10802469135802473,1,0,0,17,7.5,3.866436792002787,gold_005_line_216,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
1337,"זה קצת מוזר לחשוב שלסופרמרקט, בסך הכל מקום עם מדפים שעליהם מונח האוכל שאנחנו קונים, יש השפעה על הבריאות שלנו. אבל, זה המצב."," זה קצת מוזר לחשוב שלסופרמרקט, בסך הכל מקום עם מדפים שעליהם מונח האוכל שאנחנו קונים, יש השפעה משמעותית על הבריאות שלנו. אבל זה המצב.",זה קצת מוזר לחשוב שלסופרמרקט בסך הכל מקום עם מדפים שעליהם מונח האוכל שאנחנו קונים יש השפעה על הבריאות שלנו אבל זה המצב,זה קצת מוזר לחשוב שלסופרמרקט בסך הכל מקום עם מדפים שעליהם מונח האוכל שאנחנו קונים יש השפעה משמעותית על הבריאות שלנו אבל זה המצב,0.043478260869565216,0.04166666666666663,0,0,1,23,10.18,5.1984789590023865,gold_005_line_217,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
1338,"אם, פעם, יצרניות המזון היו צריכות להתחרות על ליבו של החנווני, היום הן מתחרות ישירות עלינו, מה שאומר פחות ערכים תזונתיים ויותר סוכר, מלח, שומן ועטיפות צעקניות."," אם פעם יצרניות המזון היו צריכות להתחרות על ליבו של החנווני, היום הן מתחרות ישירות עלינו, מה שאומר פחות ערכים תזונתיים ויותר סוכר, מלח, שומן ועטיפות צעקניות.",אם פעם יצרניות המזון היו צריכות להתחרות על ליבו של החנווני היום הן מתחרות ישירות עלינו מה שאומר פחות ערכים תזונתיים ויותר סוכר מלח שומן ועטיפות צעקניות,אם פעם יצרניות המזון היו צריכות להתחרות על ליבו של החנווני היום הן מתחרות ישירות עלינו מה שאומר פחות ערכים תזונתיים ויותר סוכר מלח שומן ועטיפות צעקניות,0.0,0.0,0,0,0,27,10.78,6.593603459001315,gold_005_line_218,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
1339,"הסופרמרקט, מצידו, עושה כל מה שהוא יכול בשביל שהמוצרים יהיו על המדף הנכון, בגובה הנכון, עם המבצע הנכון, בשביל שנקנה אותם."," הסופרמרקט מצידו עושה כל מה שהוא יכול בשביל שהמוצרים האלה יהיו על המדף הנכון, בגובה הנכון, עם המבצע הנכון, בשביל שנקנה אותם.",הסופרמרקט מצידו עושה כל מה שהוא יכול בשביל שהמוצרים יהיו על המדף הנכון בגובה הנכון עם המבצע הנכון בשביל שנקנה אותם,הסופרמרקט מצידו עושה כל מה שהוא יכול בשביל שהמוצרים האלה יהיו על המדף הנכון בגובה הנכון עם המבצע הנכון בשביל שנקנה אותם,0.047619047619047616,0.045454545454545414,0,0,1,21,9.14,4.758263750001788,gold_005_line_219,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
1340,"אז בפעם הבאה שתלכו לסופר לקניה השבועית שלכם, שם, ממש בכניסה, נסו לעצור לרגע, לקחת נשימה ולהסתכל מסביב."," אז בפעם הבאה שתלכו לסופר לקנייה השבועית שלכם, שם, ממש בכניסה, נסו לעצור רגע, לקחת נשימה ולהסתכל היטב מסביב.",אז בפעם הבאה שתלכו לסופר לקניה השבועית שלכם שם ממש בכניסה נסו לעצור לרגע לקחת נשימה ולהסתכל מסביב,אז בפעם הבאה שתלכו לסופר לקנייה השבועית שלכם שם ממש בכניסה נסו לעצור רגע לקחת נשימה ולהסתכל היטב מסביב,0.16666666666666666,0.2514619883040936,2,0,1,16,9.5,5.425339958001132,gold_005_line_220,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
1341,מה נמצא שם? ממש בכניסה.,מה נמצא שם? ממש בכניסה.,מה נמצא שם ממש בכניסה,מה נמצא שם ממש בכניסה,0.0,0.0,0,0,0,5,2.2000226757369616,1.3184164580015931,gold_005_line_221,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
1342,"למה דווקא המוצרים האלה, שם?",למה דווקא המוצרים האלה שם?,למה דווקא המוצרים האלה שם,למה דווקא המוצרים האלה שם,0.0,0.0,0,0,0,5,2.24,1.2516529999993509,gold_005_line_222,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
1343,"ומה הדרך שאתם נאלצים לעבור בתוך הסופר, בשביל להגיע למוצרים שאתם באמת צריכים?",ומה הדרך שאתם נאלצים לעבור בתוך הסופר בשביל להגיע למוצרים שאתם באמת צריכים?,ומה הדרך שאתם נאלצים לעבור בתוך הסופר בשביל להגיע למוצרים שאתם באמת צריכים,ומה הדרך שאתם נאלצים לעבור בתוך הסופר בשביל להגיע למוצרים שאתם באמת צריכים,0.0,0.0,0,0,0,13,5.0,3.0618290420025005,gold_005_line_223,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
1344,מה נמצא בצידי המעברים?,מה נמצא בצידי המעברים?,מה נמצא בצידי המעברים,מה נמצא בצידי המעברים,0.0,0.0,0,0,0,4,1.9600226757369614,1.1976630829994974,gold_005_line_224,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
1345,למה זה ככה?,למה זה ככה?,למה זה ככה,למה זה ככה,0.0,0.0,0,0,0,3,0.78,1.2475721659975534,gold_005_line_225,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
1346,"ואז, קחו עוד נשימה, ורק אז, תתחילו לקנות."," ואז קחו עוד נשימה, ורק אז תתחילו לקנות.",ואז קחו עוד נשימה ורק אז תתחילו לקנות,ואז קחו עוד נשימה ורק אז תתחילו לקנות,0.0,0.0,0,0,0,8,4.06,2.2847149999979592,gold_005_line_226,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
1347,"אם אתם רוצים לשמוע כיצד הסופרמרקט היה עמוד תווך במלחמה הקרה בין ארצות הברית וברית המועצות, בין הקפיטליזם לקומוניזם, אנחנו ממליצים בחום על פרק 386 של הפודקאסט פריקונומיקס."," אם אתם רוצים לשמוע כיצד הסופרמרקט היה עמוד תווך במלחמה הקרה בין ארה״ב לברית המועצות, בין הקפיטליזם לקומוניזם, אנחנו ממליצים בחום על פרק 386 של הפודקאסט פריקונומיקס.",אם אתם רוצים לשמוע כיצד הסופרמרקט היה עמוד תווך במלחמה הקרה בין ארצות הברית וברית המועצות בין הקפיטליזם לקומוניזם אנחנו ממליצים בחום על פרק 386 של הפודקאסט פריקונומיקס,אם אתם רוצים לשמוע כיצד הסופרמרקט היה עמוד תווך במלחמה הקרה בין ארה ב לברית המועצות בין הקפיטליזם לקומוניזם אנחנו ממליצים בחום על פרק 386 של הפודקאסט פריקונומיקס,0.10714285714285714,0.20280612244897955,3,0,0,25,11.31997732426304,6.9018496250027965,gold_005_line_227,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
1348,שמנו לינק באתר שלנו.,שמנו לינק באתר שלנו.,שמנו לינק באתר שלנו,שמנו לינק באתר שלנו,0.0,0.0,0,0,0,4,1.74,1.2949894999983371,gold_005_line_228,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
1349,"ואם בא לכם לשמוע פרק נהדר, קצת ישן, של פלאנט מאני, שבדק למה באמת החלב נמצא תמיד בקצה החנות, שמנו לינק גם אליו."," ואם בא לכם לשמוע פרק נהדר, קצת ישן, של Planet Money, שבדק למה באמת החלב נמצא תמיד בקצה החנות, שמנו לינק גם אליו.",ואם בא לכם לשמוע פרק נהדר קצת ישן של פלאנט מאני שבדק למה באמת החלב נמצא תמיד בקצה החנות שמנו לינק גם אליו,ואם בא לכם לשמוע פרק נהדר קצת ישן של planet money שבדק למה באמת החלב נמצא תמיד בקצה החנות שמנו לינק גם אליו,0.08695652173913043,0.16635160680529315,2,0,0,21,8.38,5.057050457999139,gold_005_line_229,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
1350,לא מעט אנשים סייעו לנו להכין את הפרק ובסופו של דבר לא שולבו בו.,לא מעט אנשים סייעו לנו להכין את הפרק הזה ובסופו של דבר לא שולבו בו.,לא מעט אנשים סייעו לנו להכין את הפרק ובסופו של דבר לא שולבו בו,לא מעט אנשים סייעו לנו להכין את הפרק הזה ובסופו של דבר לא שולבו בו,0.07142857142857142,0.06666666666666665,0,0,1,14,3.88,2.552354875002493,gold_005_line_230,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
1351,תודה לאסף צימרלינג על התמיכה המורלית ועל השעות שהשקיע בחיפוש מאמרים שלא הצלחתי למצוא.,תודה לאסף צימרינג על התמיכה המורלית ועל השעות שהשקיע בחיפוש מאמרים שלא הצלחתי למצוא.,תודה לאסף צימרלינג על התמיכה המורלית ועל השעות שהשקיע בחיפוש מאמרים שלא הצלחתי למצוא,תודה לאסף צימרינג על התמיכה המורלית ועל השעות שהשקיע בחיפוש מאמרים שלא הצלחתי למצוא,0.07142857142857142,0.1377551020408163,1,0,0,13,5.0600226757369615,3.2297043329999724,gold_005_line_231,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
1352,"תודה גם לאיתי טרילניק שהפנה אותי לפרופסור אביב גונן, שעזר לי להבין איזה מוצרי מזון רווחיים יותר, איזה פחות, ולמה."," תודה גם לאיתי טרילניק שהפנה אותי לפרופסור אביב גונן, שעזר לי להבין איזה מוצרי מזון רווחיים יותר, איזה פחות ולמה.",תודה גם לאיתי טרילניק שהפנה אותי לפרופסור אביב גונן שעזר לי להבין איזה מוצרי מזון רווחיים יותר איזה פחות ולמה,תודה גם לאיתי טרילניק שהפנה אותי לפרופסור אביב גונן שעזר לי להבין איזה מוצרי מזון רווחיים יותר איזה פחות ולמה,0.0,0.0,0,0,0,20,6.94,4.489914750000025,gold_005_line_232,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
1353,"תודה רבה, דנה פרנק, וכרגיל, תודה לכם, שהאזנתם."," תודה רבה דנה פרנק, וכרגיל תודה רבה לכם שהאזנתם.",תודה רבה דנה פרנק וכרגיל תודה לכם שהאזנתם,תודה רבה דנה פרנק וכרגיל תודה רבה לכם שהאזנתם,0.125,0.11111111111111116,0,0,1,8,3.58,2.30686704099935,gold_005_line_233,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
